Customer_ID,transaction_frequency,average_transaction_amount,median_transaction_amount,largest_deposit,largest_withdrawal,average_balance,minimum_balance,maximum_balance,balance_variance,active_month_count,transaction_consistency,average_monthly_income,median_income,income_variance,income_consistency,average_monthly_expense,monthly_savings,monthly_transaction_count,cash_flow_stability,expense_stability,total_income,total_expense,essential_expense,discretionary_expense,atm_withdrawals,emi_payments,utility_payments,investment_amount,atm_ratio,emi_ratio,food_ratio,groceries_ratio,investment_ratio,others_ratio,salary_ratio,shopping_ratio,travel_ratio,utilities_ratio,expense_ratio,savings_ratio,essential_expense_ratio,discretionary_expense_ratio,atm_cash_ratio,financial_buffer,cash_reserve_ratio,Full_Name,Gender,DOB,Age,Education,Occupation,Employer,Employment_Type,Industry,Annual_Income,Monthly_Income,Bank,IFSC,Account_Number,Account_Type,City,District,State,PIN,Customer_Segment,Savings_Balance,Credit_Card_Holder,Account_Open_Date,Nominee_Relation,Device_Age_Years,OS,Rooted,SIM_Age_Years,Phone_Vintage_Years,Device_Fingerprint,PAN,Passport_Number,Driving_Licence,Voter_ID,KYC_Status,Face_Match_Score,OCR_Match_Score,Liveness_Score,Address_Match_Score,kyc_verified,total_loans,total_loan_amount,total_monthly_emi,avg_interest_rate,max_debt_to_income,avg_credit_score,max_fraud_score,approved_loan_count,has_default,has_npa,income_stability_index,net_disposable_income,dti_ratio,device_risk_index,biometric_identity_score,financial_discipline_score,business_score,business_grade
CUST_00000277,90,4662.072272,1653.6950000000002,86352.94,28730.59,15955.644333333334,222.75,86625.54,346213444.94553936,12,0.2987688234051216,13751.834166666667,3200.475,712353532.0405539,0.3498868635954536,21213.707873333333,-7461.873706666665,7.5,0.24454313824239143,0.48320907345104586,165022.01,254564.49448,93122.26448,126483.48,34958.75,17254.12447999999,43014.95000000001,16446.489999999998,0.1373276743538426,0.06777899060607437,0.07483667366462503,0.1290564501821409,0.09966240260920345,0.0,0.0,0.26242013889823274,0.09499902981128416,0.1689746643099888,1.542609343323354,-0.5426093433233541,0.3658101050982041,0.4968622205479533,0.1373276743538426,0.010500286009877964,0.7521384016695336,Sai Sen,Female,2001-10-19,24,Diploma,Multimedia programmer,Buch-Zacharia,Salaried - Private,Banking & Finance,2086760.78,173896.73,Bank of Baroda,BARB0006411,618477104921,Savings,Mangaluru,Dakshina Kannada,Karnataka,575889,Affluent,90254.99,1,2012-02-17,Father,2.9,Android 14,0,2.7,3.0,d1307b559043943d9691068ca67fc7cb,YDSLX4617G,0.0,TS3720218290766,0.0,VERIFIED,0.86,0.91,0.95,0.76,1,1.0,1299484.35,22849.21,11.87,0.1314,721.0,0.241,1.0,0.0,0.0,0.4032157475376905,129833.81212666669,0.131395282706006,0.16666666666666666,0.8730000000000001,39.509722530279795,36.92,D
CUST_00000278,100,7161.8321,2199.0550000000003,147721.77,32381.89,21682.9067,444.2,148556.97,660714882.6623718,12,0.28625479619889677,29607.278333333332,9045.455,2062766172.4465787,0.4050801124972256,30074.655833333334,-467.3774999999999,8.333333333333334,0.010280929581857157,0.5412764273891784,355287.33999999997,360895.87,123182.69,132036.68,105676.5,0.0,87373.12,20915.079999999998,0.29281714972243933,0.0,0.09969069471479405,0.09922410583418424,0.05886806999652732,0.0,0.0,0.1539214621658042,0.054292724380581026,0.24210063695104075,1.015785898816434,-0.01578589881643404,0.341324742785225,0.36585810749233566,0.29281714972243933,0.014769911332041566,0.7209694042771949,Owen Dani,Male,1965-11-19,60,Bachelor's,Soil scientist,Wadhwa-Datta,Self-Employed Professional,Information Technology,440790.0,36732.5,IndusInd Bank,INDB0003587,819007192634,Salary,Lucknow,Lucknow,Uttar Pradesh,226766,Mass Market,27723.37,0,2021-08-23,Father,0.8,Android 14,0,9.7,5.5,642e4fb3538d323e7c25f72b85d5ed64,JLFFV7117A,0.0,0.0,0.0,VERIFIED,0.86,0.98,0.92,0.78,1,1.0,1906009.0,42301.86,11.9,1.1516,662.0,0.237,0.0,0.0,0.0,0.4595586384540067,-35644.01583333334,1.1516194106036888,0.5555555555555556,0.8920000000000001,38.629811862135796,34.06,D
CUST_00000279,97,7228.604226804124,1998.51,123002.97,44992.75,27523.519484536082,1508.24,128614.39,816071445.3940529,12,0.2869800026184975,28742.765833333335,5388.4400000000005,2077168771.338226,0.3971261584244137,29688.451666666664,-945.6858333333348,8.083333333333334,0.016895817937426966,0.5011225014755162,344913.19,356261.42,84005.66,221949.05,50306.71000000001,0.0,35691.18,53377.97,0.14120729098312135,0.0,0.37872130527071957,0.1356152456811069,0.15475769424764532,0.0,0.0,0.04627938663692521,0.0481661191380195,0.1001825569549462,1.0329016991202917,-0.03290169912029174,0.23579780263605307,0.6229949063808257,0.14120729098312135,0.05080224516030953,0.9270783061899687,Jasmit Aggarwal,Female,1995-11-27,30,Bachelor's,Hydrogeologist,Samra-Wali,Salaried - Private,Manufacturing,316543.69,26378.64,Punjab National Bank,PUNB0005676,167198619879,Savings,Mangaluru,Dakshina Kannada,Karnataka,575687,Mass Market,52101.89,1,2016-01-26,Father,0.3,Android 14,0,5.2,1.0,9b8de9c30964e4e6d9b8793d84c7245b,HGQXJ6401K,W3234505,0.0,BYM3668780,VERIFIED,0.97,0.95,0.9,0.85,1,0.0,0.0,0.0,0.0,0.0,650.0,0.1,0.0,0.0,0.0,0.43872469564485467,-3309.8116666666647,0.0,1.25,0.926,39.41229786602867,36.6,D
CUST_00000280,91,5611.214835164835,1403.45,138906.28,31906.34,17332.66065934066,2032.5,150143.75,699177965.076631,12,0.2637308104263026,20949.359166666665,4537.025,1571435308.312081,0.3556692704087416,21602.353333333333,-652.9941666666673,7.583333333333333,0.026716265815122313,0.4191126717701369,251392.31,259228.24,74467.89,171469.78,13290.57,0.0,65932.79,51825.29,0.051269761350075126,0.0,0.2971395014678956,0.0329250393398497,0.20615304422000816,0.0,0.0,0.10709219026445575,0.057309419683596194,0.2543426210045634,1.0311701260869912,-0.031170126086991316,0.2872676603444131,0.6614625783055118,0.05126976135007513,0.09408697138861107,0.8023505768973626,Jyoti Kota,Female,1980-07-18,46,Diploma,"Designer, fashion/clothing",Gulati-Chowdhury,Self-Employed Business,Agriculture,450010.4,37500.87,State Bank of India,SBIN0003868,296871013927,Savings,Pune,Pune,Maharashtra,411906,Mass Market,52672.99,1,2010-07-08,Son,0.9,Android 11,0,6.2,3.3,0988646282d405be9ffdc1ea2df798ee,NJZRD8011P,K8135110,DL6420234714409,TYH8672383,VERIFIED,0.97,0.93,0.92,0.9,1,1.0,1888014.34,23287.68,8.38,0.621,631.0,0.213,0.0,0.0,0.0,0.3810466309532997,-7389.16333333333,0.6209903930228818,0.5,0.9340000000000002,36.97951769321114,28.69,D
CUST_00000281,98,7735.650816326531,2346.5,144383.27,36775.38,25230.030612244896,1898.63,154079.39,992344676.4458557,12,0.27490968950819006,31679.309166666662,8609.305,2838420460.5312076,0.38312609133899095,31495.1725,184.13666666666418,8.166666666666666,0.00552647638884342,0.5316267429757566,380151.71,377942.07,108356.20999999999,193548.0,76037.86000000002,0.0,70020.98999999999,84196.22000000002,0.20118919283053088,0.0,0.06612153550410517,0.10143147070131674,0.22148057679393315,0.0,0.0,0.16579977455275088,0.057413454924454425,0.18526910751163533,0.9941874784674781,0.005812521532521767,0.28670057821295203,0.512110228956517,0.2011891928305309,0.060283206894643934,0.8010761208640752,Shaurya Babu,Male,1969-02-11,57,High School,Broadcast engineer,Bandi Group,Salaried - Private,Healthcare,574088.02,47840.67,Kotak Mahindra Bank,KKBK0001613,426457316675,Salary,Mysuru,Mysuru,Karnataka,570391,Mass Market,65597.93,0,2019-07-25,Son,0.2,Android 14,0,7.4,1.6,c903489c257bfa0dee6416e269171477,ZTDWR7012B,0.0,0.0,MEM1844954,VERIFIED,0.86,0.93,0.9,0.9,1,0.0,0.0,0.0,0.0,0.0,650.0,0.1,0.0,0.0,0.0,0.4425263519936972,16345.497499999998,0.0,1.6666666666666665,0.8970000000000001,39.373077072184245,36.48,D
CUST_00000282,94,5571.813510638298,1116.985,128233.45,25680.94,20254.840531914895,54.48,134436.93,919014255.7462713,12,0.25598066961832605,23555.01166666667,2016.185,1823239046.9241247,0.3655632695307941,20090.860833333332,3464.150833333335,7.833333333333333,0.07759284195140229,0.5190535267085358,282660.14,241090.33,66668.33,137183.91,37238.09,0.0,33728.0,39880.22,0.15445700372968088,0.0,0.032007629671418174,0.13663065623577686,0.1410889416526858,0.0,0.0,0.22442086333367245,0.14716998396410175,0.13989777192639788,0.8529335972167847,0.14706640278321526,0.27652842816217477,0.5690145681081444,0.1544570037296809,0.002711680721495549,1.008161905054337,Arjun Konda,Male,1995-02-03,31,Diploma,Operational investment banker,Kaur-Zacharia,Self-Employed Business,Automobile,415385.07,34615.42,IndusInd Bank,INDB0009590,250059974723,Savings,Lucknow,Lucknow,Uttar Pradesh,226297,Mass Market,10102.23,0,2013-06-23,Spouse,4.9,Android 13,0,5.9,6.0,422b11fc7dc3eafd9c7a450299fc42e6,CSDJF2878S,0.0,TN7520108825075,TEX2403291,VERIFIED,0.94,0.89,0.86,0.83,1,0.0,0.0,0.0,0.0,0.0,650.0,0.1,0.0,0.0,0.0,0.42695937240189075,14524.559166666666,0.0,0.1,0.887,45.479541580124014,56.33,C
CUST_00000283,100,18324.324099999998,2651.74,112573.35,381381.33,107981.5884,138.16,1287576.06,53949928343.80106,12,0.26302906255652436,24475.523333333334,3528.42,1671284054.5879881,0.38474556852784036,128227.1775,-103751.65416666667,8.333333333333334,0.3076853951569505,0.3650726458179197,293706.28,1538726.13,198140.35,1266990.96,73594.82,8128.59,62106.33000000001,135191.12,0.0478284072552924,0.005282674961788035,0.22130660119484682,0.08312423342027733,0.46029359671846304,0.0,0.0,0.2514085076335189,0.26282828510879974,0.040362172831886596,5.23899635377221,-4.238996353772211,0.12876908121395197,0.8234025115307557,0.04782840725529241,0.0010774626931174555,0.842111559384515,Baghyawati Dey,Female,1982-10-17,43,Bachelor's,Horticultural consultant,Nagar PLC,Salaried - Private,Retail & E-commerce,3241476.51,270123.04,ICICI Bank,ICIC0008518,381957238581,Savings,New Delhi,New Delhi,Delhi,110854,HNI,1287351.7,0,2019-07-26,Mother,0.4,Android 14,0,0.7,1.2,a25a5bca70e82fb075dfc39a841c7b6a,JYCIA4746I,0.0,MH4320107601791,ITT9520630,VERIFIED,0.99,0.92,0.9,0.8,1,1.0,57280.83,2709.53,12.49,0.01,766.0,0.22,1.0,0.0,0.0,0.3768763994438721,139186.33249999996,0.010030725257645555,1.0,0.913,42.68558575503405,47.25,C
CUST_00000284,91,8695.09043956044,2843.93,147263.72,45089.22,31199.226153846153,3376.17,151708.42,1105821991.99132,12,0.28254755134561876,34847.8775,7030.465,2941364341.403784,0.40160362082029893,31089.891666666666,3757.985833333332,7.583333333333333,0.06938815962801174,0.5122527323293107,418174.53,373078.7,109558.01000000001,191845.99,71674.7,0.0,62808.46000000001,30096.28,0.1921168375466088,0.0,0.11702970445645919,0.12530747533965353,0.07197061954012358,0.0,0.0,0.2787934288395451,0.037730725447472614,0.16835177135548074,0.892160266193161,0.10783973380683892,0.2936592466951343,0.5142239157582569,0.1921168375466088,0.1085938168005839,1.0035167213945846,Oeshi Khalsa,Female,1972-04-16,54,Diploma,Customer service manager,"Verma, Kant and Sachdev",Self-Employed Business,Manufacturing,562523.47,46876.96,IDFC FIRST Bank,IDFB0004164,770768643085,Salary,Howrah,Howrah,West Bengal,711627,Mass Market,57039.22,1,2014-10-22,Mother,0.2,iOS 17,0,4.6,0.8,b4c95c103df97dcbf0b8319929b72862,BYJKE9808F,0.0,WB5220142585951,DML8361685,VERIFIED,0.85,0.88,0.86,0.76,1,3.0,18924181.549999997,234142.32,9.206666666666667,4.9948,678.0,0.194,0.0,0.0,0.0,0.44586326542390364,-218355.25166666668,4.994827309620761,1.6666666666666665,0.8430000000000001,41.034286864072875,41.88,C
CUST_00000285,91,10519.24269186813,2265.3,122653.83,120970.45,41589.65461538462,308.33,399783.58,5493594334.1135645,12,0.315312232105482,28506.358333333334,4227.3,2389501341.1588154,0.37853946852551146,51264.56541333333,-22758.207079999993,7.583333333333333,0.18647571624760706,0.40710477875988027,342076.3,615174.78496,243374.13495999994,290146.14,81654.51000000001,25108.304959999914,104283.59,29265.200000000004,0.13273383759594337,0.04081491240189976,0.07922301302250048,0.18528431721630367,0.08555167370554466,0.0,0.0,0.3041791285580198,0.040673985039271346,0.1695186352717314,1.7983554691161006,-0.7983554691161004,0.3956178648899348,0.4716482975141219,0.13273383759594334,0.006014485785922743,0.8112748890009633,Bhavani Gill,Female,1989-02-20,37,Bachelor's,Physiotherapist,"Tandon, Batta and Padmanabhan",Salaried - Private,Banking & Finance,1106738.16,92228.18,Bank of Baroda,BARB0002562,624589933523,Savings,Ahmedabad,Ahmedabad,Gujarat,380106,Affluent,399101.54,0,2025-01-23,Mother,0.3,Android 14,0,1.6,3.8,716fc21ae548858056ae4a24dff4c1d8,MXMOK7864N,C0342614,KA3820177337609,0.0,VERIFIED,0.92,0.92,0.97,0.84,1,2.0,3183293.8,39481.36,10.235,0.4281,719.0,0.281,2.0,0.0,0.0,0.389965592619259,1482.2545866666624,0.4280834773059601,1.25,0.914,42.80172805005889,47.63,C
CUST_00000286,90,5735.476666666667,1920.58,146796.22,33707.69,27411.364444444444,1849.88,151644.61,1100839499.437634,12,0.25611215304892265,20711.520833333332,3717.135,1915836229.0510268,0.3307686420212334,22304.55416666667,-1593.0333333333335,7.5,0.05895132762951474,0.5004001424115974,248538.25,267654.65,86189.72,158540.72,22924.21,0.0,55348.65,30489.859999999993,0.08564846528913284,0.0,0.08381931716859767,0.11522710328402662,0.12267673084525216,0.0,0.0,0.28221534727679864,0.11238355096763683,0.2067912886998227,1.0769153238988365,-0.07691532389883651,0.3220183919838493,0.5923331427270178,0.08564846528913284,0.08293732240407554,1.228958186728059,Rayaan Vohra,Male,1973-03-04,53,High School,Pension scheme manager,Dixit-Mital,Salaried - Private,Government,376882.55,31406.88,Axis Bank,UTIB0008319,395295136297,Savings,Surat,Surat,Gujarat,395696,Mass Market,23992.36,1,2016-01-09,Sibling,0.5,iOS 16,0,6.4,0.5,f3f5e50301a9f90e75351b6dcfb2d7ba,CUHZR3245R,C9554478,GJ3320191371866,TAT4780473,VERIFIED,0.92,0.98,0.9,0.91,1,1.0,787647.98,17469.1,11.87,0.5562,663.0,0.231,0.0,0.0,0.0,0.398621242177379,-8366.774166666666,0.5562188921663024,0.8333333333333334,0.9320000000000002,35.65868281693793,24.4,D
CUST_00000287,90,23523.451444444443,2472.125,74604.38,427058.18,134492.3951111111,249.21,1378766.22,86603220644.56438,12,0.2720786840719857,13306.322500000002,3606.4750000000004,609923926.762257,0.3601191626228467,163119.56333333332,-149813.24083333334,7.5,0.2986800192899808,0.31879083819085346,159675.87,1957434.76,317226.87,981442.8099999999,658765.08,0.0,30293.589999999997,30941.21,0.3365451015082617,0.0,0.12135873177198508,0.14658638227104948,0.1937751145492428,0.0,0.0,0.2816082462947577,0.08261834994694792,0.015476168411354869,12.258801282873863,-11.258801282873861,0.16206255068240435,0.5013923478093338,0.3365451015082617,0.0015277750559615077,0.8245019319741381,Warjas Khosla,Male,2000-09-29,25,Bachelor's,Hydrologist,"Dhawan, Sheth and Bhardwaj",Salaried - Private,Services,8877205.45,739767.12,State Bank of India,SBIN0005285,497944539920,Savings,Chennai,Chennai,Tamil Nadu,600783,HNI,1802389.83,0,2018-12-31,Spouse,2.0,Android 13,0,6.7,3.9,485d903525503f04a96879d08e0291ca,STLVI9820T,0.0,TS8720117277939,NAD1468964,VERIFIED,0.91,0.93,0.97,0.91,1,0.0,0.0,0.0,0.0,0.0,650.0,0.1,0.0,0.0,0.0,0.34358783285004946,576647.5566666666,0.0,0.23809523809523808,0.928,36.7297767580082,27.88,D
CUST_00000288,96,8519.767739166668,1905.185,120498.96,81787.15,27403.925,197.52,240060.52,1738984816.243019,12,0.3091414858846494,23571.131666666668,3227.9449999999997,1782699811.2641244,0.3683338507079941,44587.010246666665,-21015.878579999997,8.0,0.2220574403649774,0.4242749328213305,282853.58,535044.12296,176491.23296,181558.44999999998,176994.44,17017.952959999995,103143.83,54158.490000000005,0.33080344667804557,0.0318066346862243,0.0654054469496831,0.1052800088493098,0.19147182086222844,0.0,0.0,0.1500540545251483,0.022651627183476356,0.19277630680135713,1.8915939581178358,-0.8915939581178359,0.3298629503368912,0.33933360298506327,0.33080344667804557,0.0044299897864258945,0.6146167874543399,Sathvik Wagle,Male,1963-07-30,63,High School,Financial manager,Jani-Narayanan,Salaried - Private,Real Estate,662406.48,55200.54,Kotak Mahindra Bank,KKBK0003616,853360527876,Current,Hyderabad,Hyderabad,Telangana,500754,Affluent,283122.73,0,2020-05-06,Mother,1.8,Android 14,0,2.1,2.5,10fc046fd229ed1ecddb63e74de3a542,QZJRR3310D,0.0,MH9020130449887,0.0,VERIFIED,0.96,0.88,0.92,0.76,1,2.0,724122.23,16318.85,13.075,0.2956,702.0,0.231,2.0,0.0,0.0,0.3907102835533287,-5705.320246666663,0.29562844856227855,0.2631578947368421,0.8880000000000001,39.598184015859474,37.21,D
CUST_00000289,90,5643.187333333333,1478.4850000000001,135816.57,31864.84,19972.60066666667,848.66,141231.22,888657924.5987098,12,0.25631940448132295,20852.50083333333,3059.395,1833729719.7131715,0.337148810734384,21471.404166666667,-618.9033333333331,7.5,0.032264428730580365,0.4447127802863536,250230.01,257656.85,69168.51,172278.49,16209.850000000002,0.0,17893.53,37953.34999999999,0.06291255210175861,0.0,0.08562671630892019,0.19900491681086688,0.1516738539873774,0.0,0.0,0.33256208790878256,0.1031446670251538,0.06944713482292436,1.029680053163887,-0.029680053163887086,0.2684520516337912,0.6686353962644501,0.06291255210175861,0.03952512809187879,0.9301953664340771,Umang Prabhakar,Male,1961-05-31,65,High School,"Engineer, aeronautical",Loyal Group,Self-Employed Business,Retail & E-commerce,228271.86,19022.65,IDFC FIRST Bank,IDFB0004618,624559683664,Current,Delhi,East Delhi,Delhi,110865,Mass Market,8851.58,0,2020-10-11,Daughter,0.8,iOS 16,0,4.5,1.1,d66b0a50be4ab0be4237e34fbf36556d,FQQLQ7134P,N0117948,TN2620149553458,VKI1844457,VERIFIED,0.87,0.93,0.89,0.83,1,1.0,623224.23,10582.85,10.73,0.5563,620.0,0.209,0.0,0.0,0.0,0.3801743985551719,-13031.604166666664,0.5563289026502617,0.5555555555555556,0.8840000000000001,36.95285948305944,28.61,D
CUST_00000290,96,6049.457708333332,1641.925,89795.52,24859.38,22287.1065625,1402.7,95441.59,635219937.2221363,12,0.3017672976826955,23789.20166666667,5870.455,1363200817.249306,0.40226994083722206,24606.460000000003,-817.2583333333332,8.0,0.020597550919059928,0.54363239800579,285470.42,295277.52,129582.13,158110.9,7584.49,0.0,61825.48,25698.11,0.025685971624253682,0.0,0.2321361273963558,0.2294676885663358,0.09002021995834104,0.0,0.0,0.08961454295606384,0.1266843815269107,0.2093809240879563,1.0343541723166976,-0.03435417231669746,0.43884861265429215,0.5354654157214541,0.025685971624253682,0.05700535550420499,0.9057420922188726,Anmol Bora,Male,1966-05-22,60,Master's,Theatre manager,"Kalla, Srinivas and Joshi",Self-Employed Business,Retail & E-commerce,397327.47,33110.62,Bank of Baroda,BARB0009998,619316508315,Savings,Chennai,Chennai,Tamil Nadu,600796,Mass Market,33421.2,1,2023-11-29,Daughter,4.2,Android 14,0,9.5,5.0,8e5d98f9d0bfffd4393e5b960a6eae80,ZAKNS9982B,Q0552681,GJ5820217318726,AHE3229368,REJECTED,0.43,0.7,0.47,0.41,0,2.0,1730522.4100000001,47300.19,10.475,1.4286,669.0,0.177,0.0,0.0,0.0,0.4588149237046492,-38796.030000000006,1.4285504167545036,0.11627906976744186,0.5149999999999999,33.21362312719428,16.45,E
CUST_00000291,95,6602.893789473685,1233.24,102495.3,29318.21,24013.880421052632,481.45,106771.94,785632783.6993382,12,0.28322607727698357,25693.92,1999.48,1803812833.713691,0.3872159655438106,26578.989166666666,-885.0691666666668,7.916666666666667,0.020600858774948914,0.5837729157595778,308327.04,318947.87,106940.49,134961.72,77045.66,0.0,86942.95999999999,26866.28,0.241561920448003,0.0,0.1037982163041252,0.06269842780263746,0.08713565959054385,0.0,0.0,0.12232632248022224,0.11278802394886663,0.2725930102621472,1.034446638218951,-0.034446638218950894,0.33529143806478473,0.4231466414872123,0.241561920448003,0.018113931909938763,0.90349110985639,Osha Mitter,Female,2006-05-05,20,Bachelor's,"Administrator, local government",Gupta Ltd,Self-Employed Business,Banking & Finance,434977.62,36248.14,IndusInd Bank,INDB0008319,875362599556,Savings,Ahmedabad,Ahmedabad,Gujarat,380677,Mass Market,48085.45,0,2011-11-17,Spouse,3.9,Android 13,1,5.7,4.5,f03fae8cb27c09df544bce1835eef7de,RDHSY8677Z,F6276116,KA5420175094434,GOZ3261858,VERIFIED,0.98,0.95,0.96,0.92,1,0.0,0.0,0.0,0.0,0.0,650.0,0.1,0.0,0.0,0.0,0.46583874563011746,9669.150833333333,0.0,0.625,0.955,40.07895921638097,38.77,D
CUST_00000292,90,4116.672777777778,1470.5300000000002,96174.8,34943.54,14082.115777777777,168.96,103403.87,393742488.9338518,12,0.26921751322567383,13377.380833333335,3547.2,862200646.4665357,0.3224362320552143,17497.665,-4120.284166666667,7.5,0.21324269511789584,0.48437780541044645,160528.57,209971.98,78392.67,74225.13,57354.17999999999,0.0,66566.63,14704.449999999999,0.2731515890834577,0.0,0.08175100315765942,0.05632199115329578,0.09160020549613068,0.0,0.0,0.15255697450678893,0.04916165480746526,0.31702625274096097,1.308003802687584,-0.3080038026875839,0.37334824389425675,0.35350016702228554,0.27315158908345766,0.009656145548563195,0.8047997134347799,Wriddhish Kibe,Male,1992-10-03,33,Bachelor's,"Engineer, energy",Khatri-Nagy,Salaried - Private,Information Technology,384820.17,32068.35,IndusInd Bank,INDB0009281,727933481969,Current,New Delhi,New Delhi,Delhi,110435,Mass Market,49612.37,0,2022-05-29,Daughter,3.4,iOS 17,0,2.2,5.0,5c3463c35f53c39400df00098f1a3a0b,ICFOM9777R,I8886109,0.0,UZT9768155,VERIFIED,0.87,0.88,0.89,0.82,1,0.0,0.0,0.0,0.0,0.0,650.0,0.1,0.0,0.0,0.0,0.38721286139730715,14570.684999999998,0.0,0.14285714285714285,0.8670000000000001,36.39756560611726,26.8,D
CUST_00000293,95,6837.777368421052,1975.03,130414.88,44402.71,23806.41810526316,566.99,138079.66,1007664317.1277815,12,0.2640090552039872,28618.13666666667,2975.5449999999996,2580907404.812733,0.37043132668360257,25514.267499999998,3103.8691666666673,7.916666666666667,0.06287881874059861,0.5213249101239122,343417.64,306171.21,98576.58,194464.54,13130.09,0.0,51606.259999999995,74788.58,0.042884796385656246,0.0,0.27502814520019697,0.15341194229202673,0.2177773395682295,0.0,0.0,0.05508757665359848,0.06076348589405254,0.1685536011044278,0.8915418846859469,0.1084581153140532,0.32196554339645456,0.6351496602178892,0.042884796385656246,0.02222246827191884,0.9330629658587362,Sachi Shukla,Female,1984-05-04,42,Bachelor's,Mechanical engineer,Lal-Parsa,Salaried - Govt,Real Estate,286844.46,23903.71,HDFC Bank,HDFC0004365,743029266317,Savings,Noida,Gautam Buddha Nagar,Uttar Pradesh,201622,Mass Market,28415.28,0,2018-03-16,Son,0.6,Android 13,0,6.6,4.7,f91879b1fbae79f90452417e302cce45,EDFJS7748E,0.0,GJ4320232311439,DFZ7084212,VERIFIED,0.93,0.92,0.94,0.9,1,1.0,747147.92,12322.62,9.79,0.5155,637.0,0.144,0.0,0.0,0.0,0.43078876005972644,-13933.177499999998,0.515510772177206,0.7142857142857143,0.9230000000000002,42.09233160673872,45.32,C
CUST_00000294,92,20134.599195652172,2293.205,102687.96,258211.55,82537.30989130435,363.46,1154074.67,39306750902.876045,12,0.29209642594734814,21246.07416666667,3818.08,1204942186.3292994,0.38998659985234857,133119.18633333335,-111873.11216666667,7.666666666666667,0.25564250026335666,0.29604466201696267,254952.89,1597430.236,616462.996,757059.49,223907.75000000003,30070.855999999967,328886.44,321505.49999999994,0.14016746706927866,0.018824519107199355,0.023985172645749273,0.16119996616866344,1.261038853099488,0.0,0.0,0.22100974555486005,0.0276642441116283,0.20588469692644534,6.265589835047565,-5.265589835047565,0.3859091822023081,0.47392335072841324,0.14016746706927866,0.002730335198187647,0.6200256489295926,Yuvraj Shukla,Male,1961-09-25,64,High School,"Psychotherapist, child",Jani-Prabhakar,Salaried - Private,Information Technology,4918237.25,409853.1,Canara Bank,CNRB0003161,557470916067,Savings,Kanpur,Kanpur Nagar,Uttar Pradesh,208159,HNI,1412286.22,0,2015-01-03,Daughter,2.9,Android 14,0,8.7,6.9,bb2eae35f075660843f141b2345530c9,SKQGT5714N,0.0,UP6720226069567,YLU7503474,VERIFIED,0.89,0.92,0.95,0.85,1,1.0,988634.17,22768.7,13.54,0.0556,710.0,0.38,1.0,0.0,0.0,0.3524098247181942,253965.21366666662,0.05555331898184984,0.16666666666666666,0.9030000000000001,39.42893926144328,36.66,D
CUST_00000295,95,6453.428947368421,1648.42,123243.21,39031.5,22617.912105263156,1407.88,127551.67,894589567.8887086,12,0.27006936345653193,25407.085000000003,6816.215,1998205274.4938636,0.37251809315659795,25682.560833333333,-275.47583333333387,7.916666666666667,0.004888214723057103,0.4772768973168492,304885.02,308190.73,110165.88,161757.96,36266.89,0.0,63083.22,58253.57,0.11767677113455036,0.0,0.03448195862347969,0.15277117517454208,0.19106734073061377,0.0,0.0,0.1582390554057223,0.143124227000598,0.20468889508779192,1.010842480880169,-0.010842480880169206,0.357460070262334,0.5248631586031157,0.11767677113455036,0.05481852098536514,0.8806719957578149,Arin Kant,Male,1995-02-16,31,Diploma,"Administrator, sports",Sahni-Merchant,Salaried - Govt,Real Estate,183218.89,15268.24,Kotak Mahindra Bank,KKBK0001356,380873461000,Savings,Nagpur,Nagpur,Maharashtra,440323,Mass Market,17992.02,0,2012-06-09,Daughter,4.7,Android 13,0,4.1,5.3,00d2c7eff0fec4e0cbf639d0f4a22c1e,KAXDO9978J,0.0,0.0,0.0,VERIFIED,0.91,0.92,0.91,0.84,1,3.0,6438017.0,66228.86,10.316666666666666,4.3377,651.0,0.192,0.0,0.0,0.0,0.4144216148206985,-76643.18083333333,4.337687906399166,0.10416666666666667,0.8990000000000001,38.85932908573508,34.81,D
CUST_00000296,99,3703.260202020202,1054.94,71786.72,18016.86,13077.94707070707,1035.33,73198.51,244047428.92722908,12,0.2843216043926067,15009.258333333333,4067.295,577585704.8012697,0.3947978018456113,15542.638333333336,-533.380000000001,8.25,0.02291935203513931,0.5541338414106814,180111.1,186511.66,63091.34,86709.51,36710.81,0.0,42873.759999999995,19471.63,0.1968284985507072,0.0,0.08203042104713452,0.1083984776072445,0.10810899494811814,0.0,0.0,0.201055312037864,0.07741655401061788,0.22987174099463806,1.0355367326055973,-0.03553673260559739,0.33827021860188256,0.46490128284741017,0.19682849855070722,0.06661224290213275,0.8414238812119565,Nitesh Karpe,Male,1976-05-07,50,Diploma,Financial trader,Nazareth-Kurian,Self-Employed Business,Banking & Finance,395320.44,32943.37,State Bank of India,SBIN0007941,870278886192,Current,Mangaluru,Dakshina Kannada,Karnataka,575161,Mass Market,23424.68,1,2022-03-19,Spouse,4.4,Android 12,0,8.0,5.8,43ea1cf4c051db756fd2faab8b929ce2,KXSWS3389T,0.0,0.0,XSL2576687,VERIFIED,0.87,0.93,0.84,0.95,1,0.0,0.0,0.0,0.0,0.0,650.0,0.1,0.0,0.0,0.0,0.4585322176716393,17400.731666666667,0.0,0.1111111111111111,0.8980000000000001,38.28634105679756,32.94,D
